asin,workbook_account,workbook_sku,workbook_mapped_sku,workbook_june2025_sales,workbook_june2025_orders,workbook_june2026_sales,workbook_june2026_orders,db_fbm_sales_2025,db_fba_sales_2025,db_vendor_sales_2025,db_total_sales_2025,db_orders_2025,db_vendor_units_2025,db_fbm_sales_2026,db_fba_sales_2026,db_vendor_sales_2026,db_total_sales_2026,db_orders_2026,db_vendor_units_2026,sales_diff_2025_wb_minus_db,sales_diff_2026_wb_minus_db,reason,root_cause_note
B0DZ1YP156,Ledsone,RWWPSY0630YE2PK-U,RWWPSY0630YE2PK,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,4.87,0.0,0.0,4.87,1,0,0.0,-4.87,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0CPBY82F5,DCvoltage,LSCY290GC+RPR44WH DC,LSCY290AA+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0F2GBNKYB,Ledsone,RWT6120YE-UK,RWT6120YE,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0D7H7BK8G,Ledsone,LSSS300BC5PK+RPR44WH5PK-NN,LSSS300BC5PK+RPR44WH5PK,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0DZHCY4J9,Ledsone,LSLC180BC2PK+RPR44WH2PK_LS,LSLC180BC2PK+RPR44WH2PK,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0DXPL61ZD,Ledsone,LSDO210BB2PK+RPR44WH2PK,LSDO210BB2PK+RPR44WH2PK,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0BWRJJWW4,Ledsone,74-SVR8-FIE1,RW1ROAPK,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0GLR3HYQR,DCvoltage,LSCY290DGR+RPR44WH,,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B096VRY6HK,DCvoltage,LSFT220RE V,LSFT220RE+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0D6KRHHYL,Ledsone,LSDM220CH2PK+RPR44WH2PK-U,LSDM220CH2PK+RPR44WH2PK,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0D2996NVS,Ledsone,LSCY290YE+RPR44WH LS,LSCY290YE+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0D7S32YGL,Ledsone,LSMS320BU2PK+RPR44WH2PK-UK,LSMS320BU2PK+RPR44WH2PK,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0D9Q31B1Y,Ledsone,LSGLBP150CO2PK,LSGL12010AR2PK+RPM40WH2PK,0.0,0,0.0,0,92.38,0.0,0.0,92.38,5,0,0.0,0.0,0.0,0.0,0,0,-92.38,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0CVMX2MY5,DCvoltage,RWWPSYBF50GY,,0.0,0,0.0,0,5.38,0.0,0.0,5.38,1,0,21.88,0.0,0.0,21.88,4,0,-5.38,-21.88,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0CTSTBDXV,DCvoltage,LSMS320BD+RPR44WH s,LSMS320CB+RPR44WH,0.0,0,0.0,0,126.61,0.0,0.0,126.61,6,0,0.0,14.99,0.0,14.99,1,0,-126.61,-14.99,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0CVL97X6X,Ledsone,RWWPSY1050YE,,0.0,0,0.0,0,14.36,0.0,0.0,14.36,2,0,0.0,0.0,0.0,0.0,0,0,-14.36,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B08THNRYWQ,DCvoltage,LSCI290BS K,LSCY290BS+RPR44WH,0.0,0,0.0,0,47.67,0.0,0.0,47.67,2,0,0.0,0.0,0.0,0.0,0,0,-47.67,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0DZWVZR99,DCvoltage,RWWPSY08120YE-U,RWWPSY08120YE,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0BW4G5LLG,DCvoltage,LSLT360GR+RPR44WH X,LSLT360GR+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0CVL9FRMG,DCvoltage,LSTF400GY2PK+RPR44WH2PK,,0.0,0,0.0,0,29.69,0.0,0.0,29.69,1,0,29.69,0.0,0.0,29.69,1,0,-29.69,-29.69,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0CVL9NNFT,Ledsone,LSTF400BM2PK+RPR44WH2PK,LSTF400BM2PK+RPR44WH2PK,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,27.79,0.0,27.79,1,0,0.0,-27.79,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0CCJ7VWW4,DCvoltage,LSDO300RO+RPR44WH VV,LSDO300RO+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0BX41N2J5,Ledsone,LSSS300GB+RPR44WH,LSSS300GB+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,14.99,0.0,0.0,14.99,1,0,0.0,-14.99,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0CB4TFDDN,DCvoltage,LSDM220SN+RPR44WH KR,LSDM220SN+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0DFHM953C,DCvoltage,LSCY290RR+RPR44WH-AC,LSCY290RR+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0D6KQNX6C,Ledsone,LSDM220YB2PK+RPR44WH2PK-U,LSDM220YB2PK+RPR44WH2PK,0.0,0,0.0,0,20.89,0.0,0.0,20.89,1,0,0.0,0.0,0.0,0.0,0,0,-20.89,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0CS6MSRCZ,Ledsone,L6-HOM6-XJ4E,LSGL1275CL+RPM40WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0D6KSHMXF,Ledsone,LSDM220SN2PK+RPR44WH2PK-U,LSDM220SN2PK+RPR44WH2PK,0.0,0,0.0,0,0.0,60.29,0.0,60.29,3,0,0.0,0.0,0.0,0.0,0,0,-60.29,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0D4J42MFK,Ledsone,LSDO300YB2PK+RPR44WH2PK-U,LSDO300YB2PK+RPR44WH2PK,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0GTHJQKPG,DCvoltage,LSGL10014CL+RPM40WH_UT,LSGL14010CL+RPM40WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,35.67,0.0,0.0,35.67,2,0,0.0,-35.67,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B093T4JFNN,Ledsone,LSMS320RE+RPR44WH M,LSMS320RE+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0DBL9F8G3,Ledsone,LSDO210WH2PK+RPR44WH2PK-O C,LSDO210WH2PK+RPR44WH2PK,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,17.89,0.0,0.0,17.89,1,0,0.0,-17.89,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0CTTD21V2,DCvoltage,LSMS320NB+RPR44WH-AMD,,0.0,0,0.0,0,137.31,14.49,0.0,151.8,4,0,0.0,0.0,0.0,0.0,0,0,-151.8,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0D7VWZFTP,Ledsone,LSMS320WH2PK+RPR44WH2PK MZ,LSMS320WH2PK+RPR44WH2PK,0.0,0,0.0,0,25.84,0.0,0.0,25.84,1,0,0.0,0.0,0.0,0.0,0,0,-25.84,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0DXQ8YFC6,Ledsone,LSCY290RO2PK+RPR44WH2PK-U,LSCY290RO2PK+RPR44WH2PK,0.0,0,0.0,0,74.37,0.0,0.0,74.37,2,0,29.89,140.75,24.91,195.55,6,1,-74.37,-195.55,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B094Y2TSVW,DCvoltage,LSDO300RE,,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0CVLC93XQ,DCvoltage,RWT3550YE,,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0CVQGCKTX,Ledsone,RWT5100YE,,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,18.89,0.0,15.74,34.63,1,1,0.0,-34.63,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B08TX1V5BV,DCvoltage,LSMS320RE+RPR44WH,LSMS320RE+RPR44WH,0.0,0,0.0,0,104.88,0.0,0.0,104.88,7,0,0.0,0.0,0.0,0.0,0,0,-104.88,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B08Y6WMBZK,DCvoltage,LSSS300BB+RPR44WH B,LSSS300BB+RPR44WH,0.0,0,0.0,0,27.78,0.0,0.0,27.78,1,0,0.0,0.0,0.0,0.0,0,0,-27.78,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0DZ1ZTXVW,Ledsone,RWWPSY0660YE2PK-U,RWWPSY0660YE2PK,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,8.08,0.0,0.0,8.08,1,0,0.0,-8.08,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0D6KMPJB7,DCvoltage,LSCY290GR2PK+RPR44WH2PK,,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,29.89,0.0,0.0,29.89,1,0,0.0,-29.89,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0G39YQ9BX,Ledsone,LSFG210AR+SCRN70FG,,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0DTK6662D,Ledsone,LSSS300RE+RPR44WH CE,LSSS300RE+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0CRZ4F15Y,DCvoltage,LSCI290NB K,LSCY290NB+RPR44WH,0.0,0,0.0,0,15.89,0.0,0.0,15.89,1,0,0.0,0.0,0.0,0.0,0,0,-15.89,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0C9TQGHKN,DCvoltage,LSCY210RR+RPR44WH G,LSCY210RR+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0CJCCGZ4L,DCvoltage,LSSS300BB2PK+RPR44WH2PK,LSSS300BB2PK+RPR44WH2PK,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0F9X12QLJ,Ledsone,LSFT220BB+RPR44WH_2,,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0D4J3Z24S,Ledsone,LSDO300BU+RPR44WH-U,LSDO300BU+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0DDCS4GLW,Ledsone,RWWPSN100YE,,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0FW525RR7,DCvoltage,LSCYRO300GD,,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,99.45,0.0,0.0,99.45,5,0,0.0,-99.45,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0D28RR1ZY,Ledsone,LSCY290BD3PK+RPR44WH3PK LS,LSCY290CB3PK+RPR44WH3PK,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0CVL4JSQ4,DCvoltage,LSEL400WH2PK+RPR44WH2PK,,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0F2T3T2CQ,Ledsone,LSMS320BG+RPR44WH A,LSMS320BG+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,33.78,0.0,28.14,61.92,1,2,0.0,-61.92,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B08XNQFS2H,DCvoltage,LSSS300PI+RPR44WH,,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,26.98,0.0,0.0,26.98,2,0,0.0,-26.98,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0CJCDZWRB,DCvoltage,LSSS300SN2PK+RPR44WH2PK,,0.0,0,0.0,0,0.0,47.19,0.0,47.19,2,0,0.0,98.95,0.0,98.95,4,0,-47.19,-98.95,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0CG8MKK56,Ledsone,LSCY290OR+RPR44WH M,LSCY290OR+RPR44WH,0.0,0,0.0,0,294.05,0.0,0.0,294.05,14,0,16.09,0.0,0.0,16.09,1,0,-294.05,-16.09,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0CS9QKCQD,DCvoltage,LSFT220BG2PK,,0.0,0,0.0,0,18.89,0.0,0.0,18.89,1,0,0.0,0.0,0.0,0.0,0,0,-18.89,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0F43WZJ98,Ledsone,LSCY290BI+RPR44WH_M,LSCY290BI+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B093HC22CM,Ledsone,LSCY290BB+RPR44WH,LSCY290BO+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0F1CZT27Y,DCvoltage,RWWPSY0860YE-UK,RWWPSY0860YE,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0CCLB7RFR,Ledsone,LSCY290AT+RPR44WH C,LSCY290AT+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0BWNM7SXW,DCvoltage,LSDO300YB+RPR44WH Z,LSDO300YB+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0DFM8C9N6,Ledsone,LSCY290RE2PK+RPR44WH2PK M,LSCY290RE2PK+RPR44WH2PK,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0D5BDGF22,DCvoltage,LSMS320OR2PK+RPR44WH2PK,,0.0,0,0.0,0,97.82,71.19,0.0,169.01,6,0,54.18,0.0,0.0,54.18,2,0,-169.01,-54.18,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0F2T2DX6B,Ledsone,LSMS320OR+RPR44WH E,LSMS320OR+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0BWTXX397,DCvoltage,LSCP150GR+RPR44WH A,LSCP150GR+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0DB5SX7NL,DCvoltage,LSEL400WH+RPR44WH-O,LSEL400WH+RPR44WH,0.0,0,0.0,0,0.0,15.41,0.0,15.41,1,0,0.0,0.0,0.0,0.0,0,0,-15.41,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0DCS5DDN7,Ledsone,LSSS300GR2PK+RPR44WHPK-P,LSSS300GR2PK+RPR44WH2PK,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0D298G4WX,Ledsone,LSCY290RR2PK+RPR44WH2PK LS,LSCY290RR2PK+RPR44WH2PK,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0CK4CZRDZ,Ledsone,LSMCSPSQMC a,LSMCSPSQMC+RPM40WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,45.98,0.0,0.0,45.98,2,0,0.0,-45.98,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0C3RJ2R51,Ledsone,LSTL260BI+RPR44WH,LSTL260BI+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0F9X37ZPM,Ledsone,LSFT220YB+RPR44WH_2,,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B08VGRJM38,DCvoltage,LSCY290BS+RPR44WH AMD,,0.0,0,0.0,0,146.0,78.25,0.0,224.25,12,0,0.0,0.0,0.0,0.0,0,0,-224.25,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B08XNTFCCH,DCvoltage,LSCY290RR+RPR44WH,,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B07YZLMKQK,Ledsone,LSFTCE R,LSFT220CH+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0C7GDCJ7N,DCvoltage,LSFT220OR+RPR44WH Z,LSFT220OR+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0D4J5Q7SQ,Ledsone,LSDO300YE2PK+RPR44WH2PK-U,LSDO300YE2PK+RPR44WH2PK,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0CPBWDFRG,DCvoltage,LSCY290YB+RPR44WH R,LSCY290YB+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0GMPDVMCB,DCvoltage,LSFT220BW2PK+RPR44WH2PK,,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0DZHGNY42,Ledsone,LSLC180BS2PK+RPR44WH2PK_LS,LSLC180BS2PK+RPR44WH2PK,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
B0GSQJKQPB,DCvoltage,LSGLBC160AR+RPM40WH_UT,,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MATCH,
